File_name,Reference_transcript ,Language,google_speech_transcription,google_speech_wer,google_speech_slang_score,slang_google_speech_transcription,slang_google_speech_wer,slang_google_speech_slang_score,indic_wav2vec_transcription,indic_wav2vec_wer,indic_wav2vec_slang_score,slang_indic_wav2vec_transcription,slang_indic_wav2vec_wer,slang_indic_wav2vec_slang_score,audio_links
40ac55ad-2ee6-4fbb-a5c4-a30eab43fa1e,how many request do you have can you approve second one,en-IN,how many requests do you have can you approve the second one,0.18181818181818182,0.33333333333333337,how many requests do you have can you approve the second 1,0.2727272727272727,0.33333333333333337,how many requests do you have can you approve the second one,0.18181818181818182,0.33333333333333337,how many requests do you have can you approve the second 1,0.2727272727272727,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/40ac55ad-2ee6-4fbb-a5c4-a30eab43fa1e.wav
043eee2e-f39c-45d7-9aec-80632ffda13d,show my savings account balance ,en-IN,vodka,1.0,0.0,vodka,1.0,0.0,so my savings account balance,0.2,0.5,so my savings account balance,0.2,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/043eee2e-f39c-45d7-9aec-80632ffda13d.wav
47a14643-6cbc-49dc-a3ff-5f38af450f0c,send 1000 rupees to panda satya prakash,en-IN,send thousand rupees to paradise at the package,0.7142857142857143,0.6,send 1000 rupees to paradise at the package,0.5714285714285714,0.6,rupees panda setup cash,0.7142857142857143,0.0,rupees panda setup cash,0.7142857142857143,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/47a14643-6cbc-49dc-a3ff-5f38af450f0c.wav
50a8cc03-a75a-4c1d-8005-8f2119bf1530,send 300 to ajay ,en-IN,send 300 to a j,0.5,0.6,send 300 to a j,0.5,0.6,send to,0.5,0.5,send to,0.5,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/50a8cc03-a75a-4c1d-8005-8f2119bf1530.wav
55d01a3a-ddd4-45f8-a7db-dcd5e345b048,i would like to donate 20 lakhs to world wildlife fund ,en-IN,i'd like to donate 20 lakhs to world wildlife fund,0.18181818181818182,0.8,i'd like to donate 20 lakhs to world wildlife fund,0.18181818181818182,0.8,i would like to donate to world wildlife fund,0.18181818181818182,0.19999999999999996,i would like to donate to world wildlife fund,0.18181818181818182,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/55d01a3a-ddd4-45f8-a7db-dcd5e345b048.wav
57cddeff-cd7c-4896-9688-1a5a1068ebcb,share 20000 dollars to red cross,en-IN,shark 20000 to red cross,0.3333333333333333,0.6,shark 20000 to red cross,0.3333333333333333,0.6,share us dollars to red cross,0.16666666666666666,0.0,share us dollars to red cross,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/57cddeff-cd7c-4896-9688-1a5a1068ebcb.wav
59ac448e-27d5-4187-a8a5-06b37a57df31,can you transfer 100 rupees to vijay ,en-IN,can you transfer a hundred rupees to j,0.42857142857142855,0.6,can you transfer a 100 rupees to j,0.2857142857142857,0.6,can you transfer 100 rupees to vj,0.14285714285714285,0.6,can you transfer 100 rupees to vj,0.14285714285714285,0.6,https://storage.googleapis.com/slang-audio-test-data/audio/59ac448e-27d5-4187-a8a5-06b37a57df31.wav
59f927e6-e68c-49bc-b496-10b98fac794f,two i,en-IN,do i,0.5,0.0,do i,0.5,0.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/59f927e6-e68c-49bc-b496-10b98fac794f.wav
61fcf5f0-4e49-4366-a98e-ae131226749c,pay pending payment request ,en-IN,pay pending payment request,0.0,1.0,pay pending payment request,0.0,1.0,pending payment request,0.25,0.0,pending payment request,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/61fcf5f0-4e49-4366-a98e-ae131226749c.wav
63fa05f9-581f-47be-9ef8-7e66e6e284f4,i would like to check all the active ipos,en-IN,i would like to check all the active ipos,0.0,1.0,i would like to check all the active ipos,0.0,1.0,i would like to check all the active ipos,0.0,1.0,i would like to check all the active ipos,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/63fa05f9-581f-47be-9ef8-7e66e6e284f4.wav
64ccbc6a-05b1-4a91-8ca6-a10f751790a5,view ipos lists,en-IN,view ips live list,1.0,1.0,view ips live list,1.0,1.0,coli list,1.0,0.0,coli list,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/64ccbc6a-05b1-4a91-8ca6-a10f751790a5.wav
65c93037-5b97-4d12-8b62-0ee79060d6e7,view offers of gas payments ,en-IN,new offers of gas payment,0.4,0.5,new offers of gas payment,0.4,0.5,you offer of gas payment,0.6,0.5,you offer of gas payment,0.6,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/65c93037-5b97-4d12-8b62-0ee79060d6e7.wav
066a2906-714d-45d8-b1d3-6bad3b89257f,pay my health insurance bill,en-IN,pay my health insurance bill,0.0,1.0,pay my health insurance bill,0.0,1.0,health insurance bill,0.4,0.6666666666666667,health insurance bill,0.4,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/066a2906-714d-45d8-b1d3-6bad3b89257f.wav
66b379b4-345e-4e7d-8a44-013535559934,pay my internet bill,en-IN,pay my internet bill,0.0,1.0,pay my internet bill,0.0,1.0,my internet bill,0.25,0.5,my internet bill,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/66b379b4-345e-4e7d-8a44-013535559934.wav
67fb778c-6b2f-4fe8-ae4a-5c781ad5008b,open scan and pay,en-IN,open scan and pay,0.0,1.0,open scan and pay,0.0,1.0,open can and pay,0.25,0.0,open can and pay,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/67fb778c-6b2f-4fe8-ae4a-5c781ad5008b.wav
68bd5ea4-e707-4ca9-a347-459523143ba2,i need to get 100 rupees from satish kumar,en-IN,i need to get a hundred rupees from satish kumar,0.2222222222222222,1.0,i need to get a hundred rupees from satish kumar,0.2222222222222222,1.0,i need to get 100 rupees from satish kumar,0.0,1.0,i need to get 100 rupees from satish kumar,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/68bd5ea4-e707-4ca9-a347-459523143ba2.wav
72aa20b0-4515-4d6e-93e3-4d037dc38847,pay vodafone bill for 500 rupees,en-IN,baywater phone bill for 500 rupees,0.3333333333333333,0.5,baywater phone bill for 500 rupees,0.3333333333333333,0.5,a word of bill for rupees,0.6666666666666666,0.0,a word of bill for rupees,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/72aa20b0-4515-4d6e-93e3-4d037dc38847.wav
72fc8664-a33d-4732-9675-e2923415b042,in cash back if i pay dth bill,en-IN,any cash back if i barely,0.5,0.0,any cash back if i barely,0.5,0.0,any cash back if i pay the bill,0.25,0.6666666666666667,any cash back if i pay the bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/72fc8664-a33d-4732-9675-e2923415b042.wav
74c72372-84a2-4028-8b16-f2552a7ed16a,i want to view payment offers ,en-IN,i want to view payment offers,0.0,1.0,i want to view payment offers,0.0,1.0,now i want to view payment offers,0.16666666666666666,1.0,now i want to view payment offers,0.16666666666666666,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/74c72372-84a2-4028-8b16-f2552a7ed16a.wav
75c9f64d-1395-4838-8458-81cb7240d00d,send 100 rupees to adity ,en-IN,send hundred rupees to aditi,0.4,0.6,send 100 rupees to aditi,0.2,0.6,send rupees to dt,0.4,0.25,send rupees to dt,0.4,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/75c9f64d-1395-4838-8458-81cb7240d00d.wav
75ded2d6-8cbb-4286-8b00-45c8718c48d4,pay three lakh fifty thousand rupees to my father,en-IN,3 lakh fifty thousand rupees to my father,0.2222222222222222,1.0,350000 rupees to my father,0.5555555555555556,1.0,pay rupees to my father,0.4444444444444444,0.75,pay rupees to my father,0.4444444444444444,0.75,https://storage.googleapis.com/slang-audio-test-data/audio/75ded2d6-8cbb-4286-8b00-45c8718c48d4.wav
76b70d5e-0df9-4386-8ad3-40313202af08,jagan,en-IN,devon,1.0,0.0,devon,1.0,0.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/76b70d5e-0df9-4386-8ad3-40313202af08.wav
77e55cee-50e5-4ea7-9502-c6308128f6b2,please open a QR of 50 rupees,en-IN,please open sqr scanner of 50 rupees,0.2857142857142857,1.0,please open sqr scanner of 50 rupees,0.2857142857142857,1.0,please open a scanner of rupees,0.2857142857142857,0.0,please open a scanner of rupees,0.2857142857142857,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/77e55cee-50e5-4ea7-9502-c6308128f6b2.wav
78b45f1c-f898-4766-8d4f-949e3577b813,pay my broadband bill to airtel,en-IN,amy jordan bell 28l,1.0,0.0,amy jordan bell 28l,1.0,0.0,my broadband bill to it,0.3333333333333333,0.6666666666666667,my broadband bill to it,0.3333333333333333,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/78b45f1c-f898-4766-8d4f-949e3577b813.wav
80cb9df0-9e86-4f4b-9c2f-112ecc5934df,ask lohith to pay me 500 rupees,en-IN,ask lori to pay me 500 rupees,0.14285714285714285,0.75,ask lori to pay me 500 rupees,0.14285714285714285,0.75,a lot to pay me rupees,0.42857142857142855,0.19999999999999996,a lot to pay me rupees,0.42857142857142855,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/80cb9df0-9e86-4f4b-9c2f-112ecc5934df.wav
80ce1a7c-8ca1-4beb-bfdf-00308316af96,500,en-IN,300,1.0,0.0,300,1.0,0.0,and rate,2.0,0.0,and rate,2.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/80ce1a7c-8ca1-4beb-bfdf-00308316af96.wav
81ef70d0-5fea-4dc0-8041-c0b4896d8bd1,show me my transaction history ,en-IN,show me my transaction history,0.0,1.0,show me my transaction history,0.0,1.0,so my transaction history,0.4,0.5,so my transaction history,0.4,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/81ef70d0-5fea-4dc0-8041-c0b4896d8bd1.wav
84a13bd8-4ef7-47e1-ab85-4be279f1b8e8,pay my fast tag bill,en-IN,pay my fast tag bill,0.0,1.0,pay my fast tag bill,0.0,1.0,my first tag bill,0.4,0.5,my first tag bill,0.4,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/84a13bd8-4ef7-47e1-ab85-4be279f1b8e8.wav
86b2e35e-314e-48bb-8e25-90b2b285eefa,request 900 hundred from kumar ,en-IN,request 900 from kumar,0.2,0.6,request 900 from kumar,0.2,0.6,request from,0.6,0.5,request from,0.6,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/86b2e35e-314e-48bb-8e25-90b2b285eefa.wav
86c9a5f9-68cf-47ae-b6d0-27233b236535,active ipos,en-IN,activate views,1.0,1.0,activate views,1.0,1.0,active is,0.5,1.0,active is,0.5,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/86c9a5f9-68cf-47ae-b6d0-27233b236535.wav
87fecc5c-3624-4585-8a1e-f8d0198b3494,open the scanner to pay 500 rupees ,en-IN,dubai find rupees,0.8571428571428571,0.0,dubai find rupees,0.8571428571428571,0.0,the scanner to pay rupees,0.2857142857142857,0.6666666666666667,the scanner to pay rupees,0.2857142857142857,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/87fecc5c-3624-4585-8a1e-f8d0198b3494.wav
88d9638c-62cc-413a-b325-67d9db4a3276,request 1000 rupees from papa,en-IN,request 1000 rupees from papa,0.0,1.0,request 1000 rupees from papa,0.0,1.0,request rupees from app,0.4,0.25,request rupees from app,0.4,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/88d9638c-62cc-413a-b325-67d9db4a3276.wav
088e2edf-25a0-4d9a-a33f-d058675b90ed,what is the current balance,en-IN,what is the current balance,0.0,1.0,what is the current balance,0.0,1.0,what is the current balance,0.0,1.0,what is the current balance,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/088e2edf-25a0-4d9a-a33f-d058675b90ed.wav
88f19987-70e4-49ca-89aa-c8c1082db672,pay my hospital bill,en-IN,pay my hospital bill,0.0,1.0,pay my hospital bill,0.0,1.0,my hospital bill,0.25,0.6666666666666667,my hospital bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/88f19987-70e4-49ca-89aa-c8c1082db672.wav
89ec07ca-516a-450f-8ad1-5ea8e7bfd911,request 50k salary from kumar ,en-IN,request 50k salary from kumar,0.0,1.0,request 50k salary from kumar,0.0,1.0,request salary from coma,0.4,0.4,request salary from coma,0.4,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/89ec07ca-516a-450f-8ad1-5ea8e7bfd911.wav
90a1ff52-b94c-4d74-93ea-882cd4a33424,approve the request for 200 rupees,en-IN,approved a request for 200 rupees,0.3333333333333333,1.0,approved a request for 200 rupees,0.3333333333333333,1.0,the request for,0.5,0.6666666666666667,the request for,0.5,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/90a1ff52-b94c-4d74-93ea-882cd4a33424.wav
92bb1098-c901-4b7f-9558-4ffab231dae3,show my current balance of hdfc bank account,en-IN,show my current balance of hdfc bank account,0.0,1.0,show my current balance of hdfc bank account,0.0,1.0,so my current balance of htc bank account,0.25,0.5,so my current balance of htc bank account,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/92bb1098-c901-4b7f-9558-4ffab231dae3.wav
93e7898b-ba22-47d1-a048-ea7ca32cc0be,can i received fifty lakhs from shiva sir ,en-IN,can i receive fifty lakhs from csr,0.375,0.6666666666666667,can i receive 5000000 from csr,0.625,0.6666666666666667,can i receive 500k from case,0.625,0.4285714285714286,can i receive 500k from case,0.625,0.4285714285714286,https://storage.googleapis.com/slang-audio-test-data/audio/93e7898b-ba22-47d1-a048-ea7ca32cc0be.wav
96dcdd47-d992-4252-889d-1a8a8c45b429,show me my transactions,en-IN,show me my transactions,0.0,1.0,show me my transactions,0.0,1.0,show me my transactions,0.0,1.0,show me my transactions,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/96dcdd47-d992-4252-889d-1a8a8c45b429.wav
97cf8fd2-96a8-4dbb-abe2-d26bbe9ea02f,how much is my electricity bill please pay that ,en-IN,how much is my electricity bill please pay,0.1111111111111111,0.75,how much is my electricity bill please pay,0.1111111111111111,0.75,how much is my electricity bill please pay that,0.0,1.0,how much is my electricity bill please pay that,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/97cf8fd2-96a8-4dbb-abe2-d26bbe9ea02f.wav
98a38044-4840-44d0-9d0c-adde3c93f89a,i want to 500 rupees to paakashala ,en-IN,i want to pay 500 rupees to pack ashala,0.42857142857142855,0.6666666666666667,i want to pay 500 rupees to pack ashala,0.42857142857142855,0.6666666666666667,i want to pay 500 rupees to akash,0.2857142857142857,0.6666666666666667,i want to pay 500 rupees to akash,0.2857142857142857,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/98a38044-4840-44d0-9d0c-adde3c93f89a.wav
98bcdd42-0448-4586-8a96-c504ec3b6d8c,approve water city bill,en-IN,approve water city bill,0.0,1.0,approve water city bill,0.0,1.0,city bill,0.5,1.0,city bill,0.5,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/98bcdd42-0448-4586-8a96-c504ec3b6d8c.wav
101c640e-c920-471b-85f7-e2229bb3e367,please request 1500 rs from sourab,en-IN,these requests 1500 rupees from sodom,0.6666666666666666,0.6,these requests 1500 rupees from sodom,0.6666666666666666,0.6,please request 1500 rupees from so,0.3333333333333333,0.6,please request 1500 rupees from so,0.3333333333333333,0.6,https://storage.googleapis.com/slang-audio-test-data/audio/101c640e-c920-471b-85f7-e2229bb3e367.wav
112abf80-7839-4bbb-93c1-3156d949b9f8,i want to pay vishnu 1500 rupee,en-IN,i want to pay vishnu 1500 rupees,0.14285714285714285,1.0,i want to pay vishnu 1500 rupees,0.14285714285714285,1.0,i want to pay vishnu 1500 rupees,0.14285714285714285,1.0,i want to pay vishnu 1500 rupees,0.14285714285714285,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/112abf80-7839-4bbb-93c1-3156d949b9f8.wav
142d8342-7bfc-4996-a6ac-9e9b554061fd,hey can i gift all my account balance ,en-IN,hey can i get all my account balance,0.125,1.0,hey can i get all my account balance,0.125,1.0,can i get all my account balance,0.25,1.0,can i get all my account balance,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/142d8342-7bfc-4996-a6ac-9e9b554061fd.wav
165bc478-826e-4b22-9b16-b0bbd1ac6b3e,open code scanner and pay 20 bucks to the vendor ,en-IN,open code scanner and pay twenty bucks to the vendor,0.1,1.0,open code scanner and pay twenty bucks to the vendor,0.1,1.0,code scanner and pay bucks to the vendor,0.2,0.6666666666666667,code scanner and pay bucks to the vendor,0.2,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/165bc478-826e-4b22-9b16-b0bbd1ac6b3e.wav
187ed3d6-6278-457b-b1c3-af838569243f,request 500 rupee to QR code ,en-IN,because find rupees to skewer code,0.6666666666666666,0.0,because find rupees to skewer code,0.6666666666666666,0.0,rupees through qr code,0.6666666666666666,0.0,rupees through qr code,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/187ed3d6-6278-457b-b1c3-af838569243f.wav
0206e1aa-ea12-49f9-b6e1-efb738db7a48,pay my electricity bill,en-IN,be my electricity bill,0.25,0.6666666666666667,be my electricity bill,0.25,0.6666666666666667,electricity bill,0.5,0.6666666666666667,electricity bill,0.5,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/0206e1aa-ea12-49f9-b6e1-efb738db7a48.wav
218ff4ab-4d94-438a-9156-bfc0b8188773,500,en-IN,500,0.0,1.0,500,0.0,1.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/218ff4ab-4d94-438a-9156-bfc0b8188773.wav
227ec315-d626-4f07-80a8-daea12c0c613,how much money is there in my bank ,en-IN,how much money is there in my bank,0.0,1.0,how much money is there in my bank,0.0,1.0,how much money is there in my bank,0.0,1.0,how much money is there in my bank,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/227ec315-d626-4f07-80a8-daea12c0c613.wav
251f21df-85e5-47bc-ba12-9c0b2d703055,approval payment of 75 rupees ,en-IN,approved a payment of thousand rupees,0.6,1.0,approved a payment of thousand rupees,0.6,1.0,a payment of thousand rupees,0.4,1.0,a payment of thousand rupees,0.4,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/251f21df-85e5-47bc-ba12-9c0b2d703055.wav
261d6561-222b-4a26-84d2-92cfea7a1870,approve the amount that i got request from my dad,en-IN,approve the amount that i've got requests from from my dad,0.3,1.0,approve the amount that i've got requests from from my dad,0.3,1.0,approve the amount that i have got request from from my dad,0.2,1.0,approve the amount that i have got request from from my dad,0.2,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/261d6561-222b-4a26-84d2-92cfea7a1870.wav
323bd463-4fe3-472b-8829-933a382ac2d4,pay my bill with bescom,en-IN,pay my bill with best cam,0.4,1.0,pay my bill with best cam,0.4,1.0,my bill with become,0.4,0.5,my bill with become,0.4,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/323bd463-4fe3-472b-8829-933a382ac2d4.wav
348ba7cf-aa0e-4997-ab77-a198f7542a8a,check my bank balance ,en-IN,check my bank balance,0.0,1.0,check my bank balance,0.0,1.0,bank balance,0.5,1.0,bank balance,0.5,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/348ba7cf-aa0e-4997-ab77-a198f7542a8a.wav
388d4f86-c0bc-406a-9b9c-f8a290adacab,scanner ,en-IN,scanner,0.0,1.0,scanner,0.0,1.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/388d4f86-c0bc-406a-9b9c-f8a290adacab.wav
391d7f26-0ebc-48be-a4e3-ad3f815de607,pay my education bill,en-IN,pay my education bill,0.0,1.0,pay my education bill,0.0,1.0,my education bill,0.25,0.6666666666666667,my education bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/391d7f26-0ebc-48be-a4e3-ad3f815de607.wav
391d7f26-0ebc-48be-a4e3-ad3f815de607,i would like to view if there any offers,en-IN,pay my education bill,1.0,0.0,pay my education bill,1.0,0.0,my education bill,1.0,0.0,my education bill,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/391d7f26-0ebc-48be-a4e3-ad3f815de607.wav
420e8c8f-8cb1-4dc2-8a2e-885c3f3af4f0,pay my mobile bill,en-IN,pay my mobile bill,0.0,1.0,pay my mobile bill,0.0,1.0,my mobile bill,0.25,0.6666666666666667,my mobile bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/420e8c8f-8cb1-4dc2-8a2e-885c3f3af4f0.wav
482b54ad-d267-4e8a-a8e2-2edf5e2e4d0c,please transfer 2 lakh rupee from my mom ,en-IN,mom,0.875,0.0,mom,0.875,0.0,please transfer to a rupees from my mom,0.375,0.4,please transfer to a rupees from my mom,0.375,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/482b54ad-d267-4e8a-a8e2-2edf5e2e4d0c.wav
494cc253-fcec-463f-8a5f-05c468ac11a3,pay,en-IN,,1.0,0.0,,1.0,0.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/494cc253-fcec-463f-8a5f-05c468ac11a3.wav
503bce01-c7d3-4304-b244-14e208e11ec1,send 100 rupees,en-IN,send one hundred rupees,0.6666666666666666,0.5,send 100 rupees,0.0,1.0,and rupees,0.6666666666666666,0.0,and rupees,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/503bce01-c7d3-4304-b244-14e208e11ec1.wav
556f6b5b-17d4-4a2e-b8a7-30c7b5c48899,i want to get 500 rupees from my sister ,en-IN,i want to get 500 rupees for my sister,0.1111111111111111,1.0,i want to get 500 rupees for my sister,0.1111111111111111,1.0,i want to get 500 rupees from my sister,0.0,1.0,i want to get 500 rupees from my sister,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/556f6b5b-17d4-4a2e-b8a7-30c7b5c48899.wav
558fe43d-730f-4c55-be79-6dc43d9d571f,i want to transfer 500 rupees through scanner,en-IN,i want to try and sell find lupe's tortilla barcode scanner,0.875,0.25,i want to try and sell find lupe's tortilla barcode scanner,0.875,0.25,i want to transfer 500 rupees through qrcode scanner,0.125,1.0,i want to transfer 500 rupees through qrcode scanner,0.125,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/558fe43d-730f-4c55-be79-6dc43d9d571f.wav
575f58fe-711a-4b14-8b95-2677af993771,hey what offers do you have ,en-IN,hey what offers do you have,0.0,1.0,hey what offers do you have,0.0,1.0,what offers do you have,0.16666666666666666,0.0,what offers do you have,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/575f58fe-711a-4b14-8b95-2677af993771.wav
609a37df-5936-4b75-9771-0c7db635f434,show me the latest ipos,en-IN,show me the latest ipo,0.2,1.0,show me the latest ipo,0.2,1.0,show me the latest ipo,0.2,1.0,show me the latest ipo,0.2,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/609a37df-5936-4b75-9771-0c7db635f434.wav
612a9e50-3ecd-4aac-816d-cab462916b43,ipos,en-IN,ipos,0.0,1.0,ipos,0.0,1.0,,1.0,1.0,,1.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/612a9e50-3ecd-4aac-816d-cab462916b43.wav
613c3dff-08a1-4bcf-b4b1-969d95dec589,501,en-IN,fight not one,3.0,0.0,fight not one,3.0,0.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/613c3dff-08a1-4bcf-b4b1-969d95dec589.wav
613e0588-06d7-4c6c-9fd6-8a1eb466b5a2,scan and send ten rupees,en-IN,scanning center in rupees,0.8,0.5,scanning center in rupees,0.8,0.5,scan and send rupees,0.2,0.5,scan and send rupees,0.2,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/613e0588-06d7-4c6c-9fd6-8a1eb466b5a2.wav
619fcad6-e1d2-462c-9b0c-825231d44127,approve payment to amazon ,en-IN,approve payment to amazon,0.0,1.0,approve payment to amazon,0.0,1.0,approved payment to amazon,0.25,1.0,approved payment to amazon,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/619fcad6-e1d2-462c-9b0c-825231d44127.wav
651bf372-219f-401a-929b-8e6b88afbbc4,show my account balance ,en-IN,show my account balance,0.0,1.0,show my account balance,0.0,1.0,so my account balance,0.25,0.5,so my account balance,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/651bf372-219f-401a-929b-8e6b88afbbc4.wav
659bc229-da54-47ac-a364-7861deb53a90,show me my balance ,en-IN,show me my balance,0.0,1.0,show me my balance,0.0,1.0,balance,0.75,0.5,balance,0.75,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/659bc229-da54-47ac-a364-7861deb53a90.wav
693c407d-4a94-4449-8e22-f8802f04d68a,check the cash back of the electricity payment ,en-IN,check the cash back off electricity payment,0.25,1.0,check the cash back off electricity payment,0.25,1.0,check the cash back of electricity payment,0.125,1.0,check the cash back of electricity payment,0.125,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/693c407d-4a94-4449-8e22-f8802f04d68a.wav
716fd1ad-6a11-4bbc-9dc9-3c48dcedecf1,make a request to rajesh 100 rupees,en-IN,make a request to rajesh rupees,0.14285714285714285,0.75,make a request to rajesh rupees,0.14285714285714285,0.75,make a request to digest rupees,0.2857142857142857,0.5,make a request to digest rupees,0.2857142857142857,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/716fd1ad-6a11-4bbc-9dc9-3c48dcedecf1.wav
735d7fb6-d118-4ab3-960b-19fd67ded9fe,i want to send one lakh rupees to druthi,en-IN,i want to send 1 lakh rupees to draw easy,0.3333333333333333,0.6,i want to send 1 lakh rupees to draw easy,0.3333333333333333,0.6,i want to send a rupees to it,0.3333333333333333,0.6666666666666667,i want to send a rupees to it,0.3333333333333333,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/735d7fb6-d118-4ab3-960b-19fd67ded9fe.wav
753cb51b-de31-4e51-9930-b61892a113f7,how much amount do i have as balance ,en-IN,how much amount do i have as balance,0.0,1.0,how much amount do i have as balance,0.0,1.0,how much amount do i have as balance,0.0,1.0,how much amount do i have as balance,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/753cb51b-de31-4e51-9930-b61892a113f7.wav
838ecddb-f750-42ed-b1b2-91ca70b5990c,send 600 rupees to anjali as a gift ,en-IN,send 600 rupees to anjali as a gift,0.0,1.0,send 600 rupees to anjali as a gift,0.0,1.0,send rupees to angle as a gift,0.25,0.25,send rupees to angle as a gift,0.25,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/838ecddb-f750-42ed-b1b2-91ca70b5990c.wav
882c0fc2-5f33-4bf0-b0b4-7a9addb0c00d,open the QR scanner,en-IN,open the qr scanner,0.0,1.0,open the qr scanner,0.0,1.0,open the scanner,0.25,1.0,open the scanner,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/882c0fc2-5f33-4bf0-b0b4-7a9addb0c00d.wav
946f1b99-8a09-4f27-a051-84f8037f6d25,send 50000 to maa for her anniversary gift,en-IN,send 50000 to mama for her anniversary gift,0.125,0.6,send 50000 to mama for her anniversary gift,0.125,0.6,for an versary gift,0.75,0.0,for an versary gift,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/946f1b99-8a09-4f27-a051-84f8037f6d25.wav
994efae7-4301-4e6d-b21f-89ac974b3d21,twenty ,en-IN,20,1.0,1.0,20,1.0,1.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/994efae7-4301-4e6d-b21f-89ac974b3d21.wav
